"","AGXT2L1.cn","ALPK1.cn","ALYREF.cn","ANK2.cn","ANO9.cn","AS3MT.cn","C14orf101.cn","C4orf32.cn","CALCA.cn","CCDC56.cn","CCDC57.cn","CDX2.cn","CENPM.cn","COL25A1.cn","DIDO1.cn","DSCR6.cn","DTNBP1.cn","ENGASE.cn","ENPEP.cn","FAM64A.cn","FGG.cn","H2AFZ.cn","HDAC10.cn","IKBKB.cn","KAT7.cn","KCNAB2.cn","LPIN3.cn","MFAP1.cn","MLLT6.cn","NBR2.cn","NCAPH2.cn","PABPC1L.cn","PGS1.cn","R3HCC1.cn","RHOH.cn","RTN4IP1.cn","SGMS2.cn","SLC25A27.cn","SPC24.cn","TK1.cn","UBL7.cn","WDR27.cn","ZBTB47.cn","ZFP3.cn","ZSWIM4.cn","ALPK1.rna","ALYREF.rna","ANK2.rna","ANO9.rna","AS3MT.rna","ATP5G1.rna","C14orf101.rna","C4orf32.rna","CALCA.rna","CCDC56.rna","CCDC57.rna","CDX2.rna","CENPM.rna","DIDO1.rna","DSCR6.rna","DTNBP1.rna","EHD3.rna","ENGASE.rna","FAM64A.rna","FGG.rna","GINS2.rna","H2AFZ.rna","HDAC10.rna","IKBKB.rna","KAT7.rna","KCNAB2.rna","LPIN3.rna","MFAP1.rna","MLLT6.rna","NBR2.rna","NCAPH2.rna","PABPC1L.rna","PGS1.rna","R3HCC1.rna","RAB38.rna","RHOH.rna","RTN4IP1.rna","SGMS2.rna","SLC25A27.rna","SPC24.rna","TK1.rna","UBL7.rna","WDR27.rna","ZBTB47.rna","ZC3H18.rna","ZFP3.rna","ZSWIM4.rna","DIDO1.mut"
"3354",1.99,1.92,2.81,1.92,2.27,1.38,1.72,1.92,1.99,2.81,2.81,3.84,1.71,1.99,4.92,1.36,2.55,2.81,1.99,1.46,2,2.04,1.71,2.07,2.77,1.55,4.53,2.45,2.77,2.79,1.71,4.63,2.81,0.81,2.03,2.57,1.99,2.58,1.72,2.81,2.45,2.58,1.99,1.46,1.72,3.11,196.24,0.18,51.3,3.67,474.52,6.38,1.78,0.02,226.17,10.02,192.67,31.87,32.24,1.47,18.72,0.12,27.54,24.85,0,45.86,340.36,16.52,12.39,9.36,4.13,21.82,17.44,20.43,5.5,27.5,35.52,21.07,13.26,2.42,0.01,6.67,0.92,3.9,4.73,52.77,44.78,6.57,0.08,17.16,1.94,1.18,0
"3355",1.99,1.92,2.81,1.92,2.27,1.38,1.72,1.92,1.99,2.81,2.81,3.84,1.71,1.99,4.92,1.36,2.55,2.81,1.99,1.46,2,2.04,1.71,2.07,2.77,1.55,4.53,2.45,2.77,2.79,1.71,4.63,2.81,0.81,2.03,2.57,1.99,2.58,1.72,2.81,2.45,2.58,1.99,1.46,1.72,3.11,196.24,0.18,51.3,3.67,474.52,6.38,1.78,0.02,226.17,10.02,192.67,31.87,32.24,1.47,18.72,0.12,27.54,24.85,0,45.86,340.36,16.52,12.39,9.36,4.13,21.82,17.44,20.43,5.5,27.5,35.52,21.07,13.26,2.42,0.01,6.67,0.92,3.9,4.73,52.77,44.78,6.57,0.08,17.16,1.94,1.18,0
"3356",1.99,1.92,2.81,1.92,2.27,1.38,1.72,1.92,1.99,2.81,2.81,3.84,1.71,1.99,4.92,1.36,2.55,2.81,1.99,1.46,2,2.04,1.71,2.07,2.77,1.55,4.53,2.45,2.77,2.79,1.71,4.63,2.81,0.81,2.03,2.57,1.99,2.58,1.72,2.81,2.45,2.58,1.99,1.46,1.72,3.11,196.24,0.18,51.3,3.67,474.52,6.38,1.78,0.02,226.17,10.02,192.67,31.87,32.24,1.47,18.72,0.12,27.54,24.85,0,45.86,340.36,16.52,12.39,9.36,4.13,21.82,17.44,20.43,5.5,27.5,35.52,21.07,13.26,2.42,0.01,6.67,0.92,3.9,4.73,52.77,44.78,6.57,0.08,17.16,1.94,1.18,0
"3357",1.99,1.92,2.81,1.92,2.27,1.38,1.72,1.92,1.99,2.81,2.81,3.84,1.71,1.99,4.92,1.36,2.55,2.81,1.99,1.46,2,2.04,1.71,2.07,2.77,1.55,4.53,2.45,2.77,2.79,1.71,4.63,2.81,0.81,2.03,2.57,1.99,2.58,1.72,2.81,2.45,2.58,1.99,1.46,1.72,3.11,196.24,0.18,51.3,3.67,474.52,6.38,1.78,0.02,226.17,10.02,192.67,31.87,32.24,1.47,18.72,0.12,27.54,24.85,0,45.86,340.36,16.52,12.39,9.36,4.13,21.82,17.44,20.43,5.5,27.5,35.52,21.07,13.26,2.42,0.01,6.67,0.92,3.9,4.73,52.77,44.78,6.57,0.08,17.16,1.94,1.18,0
"3358",1.99,1.92,2.81,1.92,2.27,1.38,1.72,1.92,1.99,2.81,2.81,3.84,1.71,1.99,4.92,1.36,2.55,2.81,1.99,1.46,2,2.04,1.71,2.07,2.77,1.55,4.53,2.45,2.77,2.79,1.71,4.63,2.81,0.81,2.03,2.57,1.99,2.58,1.72,2.81,2.45,2.58,1.99,1.46,1.72,3.11,196.24,0.18,51.3,3.67,474.52,6.38,1.78,0.02,226.17,10.02,192.67,31.87,32.24,1.47,18.72,0.12,27.54,24.85,0,45.86,340.36,16.52,12.39,9.36,4.13,21.82,17.44,20.43,5.5,27.5,35.52,21.07,13.26,2.42,0.01,6.67,0.92,3.9,4.73,52.77,44.78,6.57,0.08,17.16,1.94,1.18,0
"3359",1.99,1.92,2.81,1.92,2.27,1.38,1.72,1.92,1.99,2.81,2.81,3.84,1.71,1.99,4.92,1.36,2.55,2.81,1.99,1.46,2,2.04,1.71,2.07,2.77,1.55,4.53,2.45,2.77,2.79,1.71,4.63,2.81,0.81,2.03,2.57,1.99,2.58,1.72,2.81,2.45,2.58,1.99,1.46,1.72,3.11,196.24,0.18,51.3,3.67,474.52,6.38,1.78,0.02,226.17,10.02,192.67,31.87,32.24,1.47,18.72,0.12,27.54,24.85,0,45.86,340.36,16.52,12.39,9.36,4.13,21.82,17.44,20.43,5.5,27.5,35.52,21.07,13.26,2.42,0.01,6.67,0.92,3.9,4.73,52.77,44.78,6.57,0.08,17.16,1.94,1.18,0
"3360",1.99,1.92,2.81,1.92,2.27,1.38,1.72,1.92,1.99,2.81,2.81,3.84,1.71,1.99,4.92,1.36,2.55,2.81,1.99,1.46,2,2.04,1.71,2.07,2.77,1.55,4.53,2.45,2.77,2.79,1.71,4.63,2.81,0.81,2.03,2.57,1.99,2.58,1.72,2.81,2.45,2.58,1.99,1.46,1.72,3.11,196.24,0.18,51.3,3.67,474.52,6.38,1.78,0.02,226.17,10.02,192.67,31.87,32.24,1.47,18.72,0.12,27.54,24.85,0,45.86,340.36,16.52,12.39,9.36,4.13,21.82,17.44,20.43,5.5,27.5,35.52,21.07,13.26,2.42,0.01,6.67,0.92,3.9,4.73,52.77,44.78,6.57,0.08,17.16,1.94,1.18,0
"3361",1.99,1.92,2.81,1.92,2.27,1.38,1.72,1.92,1.99,2.81,2.81,3.84,1.71,1.99,4.92,1.36,2.55,2.81,1.99,1.46,2,2.04,1.71,2.07,2.77,1.55,4.53,2.45,2.77,2.79,1.71,4.63,2.81,0.81,2.03,2.57,1.99,2.58,1.72,2.81,2.45,2.58,1.99,1.46,1.72,3.11,196.24,0.18,51.3,3.67,474.52,6.38,1.78,0.02,226.17,10.02,192.67,31.87,32.24,1.47,18.72,0.12,27.54,24.85,0,45.86,340.36,16.52,12.39,9.36,4.13,21.82,17.44,20.43,5.5,27.5,35.52,21.07,13.26,2.42,0.01,6.67,0.92,3.9,4.73,52.77,44.78,6.57,0.08,17.16,1.94,1.18,0
"3363",1.32,1.32,2.16,1.32,2.08,1.36,1.31,1.32,2.03,2.19,2.16,4.5,2,1.32,5.1,1.34,1.97,2.16,1.32,1.39,1.33,1.33,2,5.39,2.13,1.45,5.1,1.37,2.11,2.19,2,5.1,2.16,1.36,1.33,2.03,1.32,2.06,1.49,2.16,1.34,1.8,1.35,1.42,1.49,4.76,65.44,0.06,125.62,3.97,197.29,11.51,0.89,0.05,78.54,12.91,182.4,14.9,65.76,2.21,18.41,0.11,87.49,5.23,0,14.46,133.09,27.79,68.86,19.79,16.16,29.94,12.62,63.62,23.37,19.52,113.35,19.87,12.4,0.16,0,3.54,0.3,17.24,3.87,30.92,27.2,12.69,0.88,17.06,2.98,3.17,1
"3364",1.32,1.32,2.16,1.32,2.08,1.36,1.31,1.32,2.03,2.19,2.16,4.5,2,1.32,5.1,1.34,1.97,2.16,1.32,1.39,1.33,1.33,2,5.39,2.13,1.45,5.1,1.37,2.11,2.19,2,5.1,2.16,1.36,1.33,2.03,1.32,2.06,1.49,2.16,1.34,1.8,1.35,1.42,1.49,4.76,65.44,0.06,125.62,3.97,197.29,11.51,0.89,0.05,78.54,12.91,182.4,14.9,65.76,2.21,18.41,0.11,87.49,5.23,0,14.46,133.09,27.79,68.86,19.79,16.16,29.94,12.62,63.62,23.37,19.52,113.35,19.87,12.4,0.16,0,3.54,0.3,17.24,3.87,30.92,27.2,12.69,0.88,17.06,2.98,3.17,1
"3365",1.32,1.32,2.16,1.32,2.08,1.36,1.31,1.32,2.03,2.19,2.16,4.5,2,1.32,5.1,1.34,1.97,2.16,1.32,1.39,1.33,1.33,2,5.39,2.13,1.45,5.1,1.37,2.11,2.19,2,5.1,2.16,1.36,1.33,2.03,1.32,2.06,1.49,2.16,1.34,1.8,1.35,1.42,1.49,4.76,65.44,0.06,125.62,3.97,197.29,11.51,0.89,0.05,78.54,12.91,182.4,14.9,65.76,2.21,18.41,0.11,87.49,5.23,0,14.46,133.09,27.79,68.86,19.79,16.16,29.94,12.62,63.62,23.37,19.52,113.35,19.87,12.4,0.16,0,3.54,0.3,17.24,3.87,30.92,27.2,12.69,0.88,17.06,2.98,3.17,1
"3366",1.32,1.32,2.16,1.32,2.08,1.36,1.31,1.32,2.03,2.19,2.16,4.5,2,1.32,5.1,1.34,1.97,2.16,1.32,1.39,1.33,1.33,2,5.39,2.13,1.45,5.1,1.37,2.11,2.19,2,5.1,2.16,1.36,1.33,2.03,1.32,2.06,1.49,2.16,1.34,1.8,1.35,1.42,1.49,4.76,65.44,0.06,125.62,3.97,197.29,11.51,0.89,0.05,78.54,12.91,182.4,14.9,65.76,2.21,18.41,0.11,87.49,5.23,0,14.46,133.09,27.79,68.86,19.79,16.16,29.94,12.62,63.62,23.37,19.52,113.35,19.87,12.4,0.16,0,3.54,0.3,17.24,3.87,30.92,27.2,12.69,0.88,17.06,2.98,3.17,1
"3367",1.32,1.32,2.16,1.32,2.08,1.36,1.31,1.32,2.03,2.19,2.16,4.5,2,1.32,5.1,1.34,1.97,2.16,1.32,1.39,1.33,1.33,2,5.39,2.13,1.45,5.1,1.37,2.11,2.19,2,5.1,2.16,1.36,1.33,2.03,1.32,2.06,1.49,2.16,1.34,1.8,1.35,1.42,1.49,4.76,65.44,0.06,125.62,3.97,197.29,11.51,0.89,0.05,78.54,12.91,182.4,14.9,65.76,2.21,18.41,0.11,87.49,5.23,0,14.46,133.09,27.79,68.86,19.79,16.16,29.94,12.62,63.62,23.37,19.52,113.35,19.87,12.4,0.16,0,3.54,0.3,17.24,3.87,30.92,27.2,12.69,0.88,17.06,2.98,3.17,1
"3368",1.32,1.32,2.16,1.32,2.08,1.36,1.31,1.32,2.03,2.19,2.16,4.5,2,1.32,5.1,1.34,1.97,2.16,1.32,1.39,1.33,1.33,2,5.39,2.13,1.45,5.1,1.37,2.11,2.19,2,5.1,2.16,1.36,1.33,2.03,1.32,2.06,1.49,2.16,1.34,1.8,1.35,1.42,1.49,4.76,65.44,0.06,125.62,3.97,197.29,11.51,0.89,0.05,78.54,12.91,182.4,14.9,65.76,2.21,18.41,0.11,87.49,5.23,0,14.46,133.09,27.79,68.86,19.79,16.16,29.94,12.62,63.62,23.37,19.52,113.35,19.87,12.4,0.16,0,3.54,0.3,17.24,3.87,30.92,27.2,12.69,0.88,17.06,2.98,3.17,1
"3369",1.32,1.32,2.16,1.32,2.08,1.36,1.31,1.32,2.03,2.19,2.16,4.5,2,1.32,5.1,1.34,1.97,2.16,1.32,1.39,1.33,1.33,2,5.39,2.13,1.45,5.1,1.37,2.11,2.19,2,5.1,2.16,1.36,1.33,2.03,1.32,2.06,1.49,2.16,1.34,1.8,1.35,1.42,1.49,4.76,65.44,0.06,125.62,3.97,197.29,11.51,0.89,0.05,78.54,12.91,182.4,14.9,65.76,2.21,18.41,0.11,87.49,5.23,0,14.46,133.09,27.79,68.86,19.79,16.16,29.94,12.62,63.62,23.37,19.52,113.35,19.87,12.4,0.16,0,3.54,0.3,17.24,3.87,30.92,27.2,12.69,0.88,17.06,2.98,3.17,1
"3370",1.32,1.32,2.16,1.32,2.08,1.36,1.31,1.32,2.03,2.19,2.16,4.5,2,1.32,5.1,1.34,1.97,2.16,1.32,1.39,1.33,1.33,2,5.39,2.13,1.45,5.1,1.37,2.11,2.19,2,5.1,2.16,1.36,1.33,2.03,1.32,2.06,1.49,2.16,1.34,1.8,1.35,1.42,1.49,4.76,65.44,0.06,125.62,3.97,197.29,11.51,0.89,0.05,78.54,12.91,182.4,14.9,65.76,2.21,18.41,0.11,87.49,5.23,0,14.46,133.09,27.79,68.86,19.79,16.16,29.94,12.62,63.62,23.37,19.52,113.35,19.87,12.4,0.16,0,3.54,0.3,17.24,3.87,30.92,27.2,12.69,0.88,17.06,2.98,3.17,1
"3371",1.32,1.32,2.16,1.32,2.08,1.36,1.31,1.32,2.03,2.19,2.16,4.5,2,1.32,5.1,1.34,1.97,2.16,1.32,1.39,1.33,1.33,2,5.39,2.13,1.45,5.1,1.37,2.11,2.19,2,5.1,2.16,1.36,1.33,2.03,1.32,2.06,1.49,2.16,1.34,1.8,1.35,1.42,1.49,4.76,65.44,0.06,125.62,3.97,197.29,11.51,0.89,0.05,78.54,12.91,182.4,14.9,65.76,2.21,18.41,0.11,87.49,5.23,0,14.46,133.09,27.79,68.86,19.79,16.16,29.94,12.62,63.62,23.37,19.52,113.35,19.87,12.4,0.16,0,3.54,0.3,17.24,3.87,30.92,27.2,12.69,0.88,17.06,2.98,3.17,1
"3372",1.32,1.32,2.16,1.32,2.08,1.36,1.31,1.32,2.03,2.19,2.16,4.5,2,1.32,5.1,1.34,1.97,2.16,1.32,1.39,1.33,1.33,2,5.39,2.13,1.45,5.1,1.37,2.11,2.19,2,5.1,2.16,1.36,1.33,2.03,1.32,2.06,1.49,2.16,1.34,1.8,1.35,1.42,1.49,4.76,65.44,0.06,125.62,3.97,197.29,11.51,0.89,0.05,78.54,12.91,182.4,14.9,65.76,2.21,18.41,0.11,87.49,5.23,0,14.46,133.09,27.79,68.86,19.79,16.16,29.94,12.62,63.62,23.37,19.52,113.35,19.87,12.4,0.16,0,3.54,0.3,17.24,3.87,30.92,27.2,12.69,0.88,17.06,2.98,3.17,1
"3373",1.32,1.32,2.16,1.32,2.08,1.36,1.31,1.32,2.03,2.19,2.16,4.5,2,1.32,5.1,1.34,1.97,2.16,1.32,1.39,1.33,1.33,2,5.39,2.13,1.45,5.1,1.37,2.11,2.19,2,5.1,2.16,1.36,1.33,2.03,1.32,2.06,1.49,2.16,1.34,1.8,1.35,1.42,1.49,4.76,65.44,0.06,125.62,3.97,197.29,11.51,0.89,0.05,78.54,12.91,182.4,14.9,65.76,2.21,18.41,0.11,87.49,5.23,0,14.46,133.09,27.79,68.86,19.79,16.16,29.94,12.62,63.62,23.37,19.52,113.35,19.87,12.4,0.16,0,3.54,0.3,17.24,3.87,30.92,27.2,12.69,0.88,17.06,2.98,3.17,1
"3374",1.32,1.32,2.16,1.32,2.08,1.36,1.31,1.32,2.03,2.19,2.16,4.5,2,1.32,5.1,1.34,1.97,2.16,1.32,1.39,1.33,1.33,2,5.39,2.13,1.45,5.1,1.37,2.11,2.19,2,5.1,2.16,1.36,1.33,2.03,1.32,2.06,1.49,2.16,1.34,1.8,1.35,1.42,1.49,4.76,65.44,0.06,125.62,3.97,197.29,11.51,0.89,0.05,78.54,12.91,182.4,14.9,65.76,2.21,18.41,0.11,87.49,5.23,0,14.46,133.09,27.79,68.86,19.79,16.16,29.94,12.62,63.62,23.37,19.52,113.35,19.87,12.4,0.16,0,3.54,0.3,17.24,3.87,30.92,27.2,12.69,0.88,17.06,2.98,3.17,1
"3375",1.32,1.32,2.16,1.32,2.08,1.36,1.31,1.32,2.03,2.19,2.16,4.5,2,1.32,5.1,1.34,1.97,2.16,1.32,1.39,1.33,1.33,2,5.39,2.13,1.45,5.1,1.37,2.11,2.19,2,5.1,2.16,1.36,1.33,2.03,1.32,2.06,1.49,2.16,1.34,1.8,1.35,1.42,1.49,4.76,65.44,0.06,125.62,3.97,197.29,11.51,0.89,0.05,78.54,12.91,182.4,14.9,65.76,2.21,18.41,0.11,87.49,5.23,0,14.46,133.09,27.79,68.86,19.79,16.16,29.94,12.62,63.62,23.37,19.52,113.35,19.87,12.4,0.16,0,3.54,0.3,17.24,3.87,30.92,27.2,12.69,0.88,17.06,2.98,3.17,1
"3376",1.32,1.32,2.16,1.32,2.08,1.36,1.31,1.32,2.03,2.19,2.16,4.5,2,1.32,5.1,1.34,1.97,2.16,1.32,1.39,1.33,1.33,2,5.39,2.13,1.45,5.1,1.37,2.11,2.19,2,5.1,2.16,1.36,1.33,2.03,1.32,2.06,1.49,2.16,1.34,1.8,1.35,1.42,1.49,4.76,65.44,0.06,125.62,3.97,197.29,11.51,0.89,0.05,78.54,12.91,182.4,14.9,65.76,2.21,18.41,0.11,87.49,5.23,0,14.46,133.09,27.79,68.86,19.79,16.16,29.94,12.62,63.62,23.37,19.52,113.35,19.87,12.4,0.16,0,3.54,0.3,17.24,3.87,30.92,27.2,12.69,0.88,17.06,2.98,3.17,1
"3377",1.32,1.32,2.16,1.32,2.08,1.36,1.31,1.32,2.03,2.19,2.16,4.5,2,1.32,5.1,1.34,1.97,2.16,1.32,1.39,1.33,1.33,2,5.39,2.13,1.45,5.1,1.37,2.11,2.19,2,5.1,2.16,1.36,1.33,2.03,1.32,2.06,1.49,2.16,1.34,1.8,1.35,1.42,1.49,4.76,65.44,0.06,125.62,3.97,197.29,11.51,0.89,0.05,78.54,12.91,182.4,14.9,65.76,2.21,18.41,0.11,87.49,5.23,0,14.46,133.09,27.79,68.86,19.79,16.16,29.94,12.62,63.62,23.37,19.52,113.35,19.87,12.4,0.16,0,3.54,0.3,17.24,3.87,30.92,27.2,12.69,0.88,17.06,2.98,3.17,1
"3378",1.32,1.32,2.16,1.32,2.08,1.36,1.31,1.32,2.03,2.19,2.16,4.5,2,1.32,5.1,1.34,1.97,2.16,1.32,1.39,1.33,1.33,2,5.39,2.13,1.45,5.1,1.37,2.11,2.19,2,5.1,2.16,1.36,1.33,2.03,1.32,2.06,1.49,2.16,1.34,1.8,1.35,1.42,1.49,4.76,65.44,0.06,125.62,3.97,197.29,11.51,0.89,0.05,78.54,12.91,182.4,14.9,65.76,2.21,18.41,0.11,87.49,5.23,0,14.46,133.09,27.79,68.86,19.79,16.16,29.94,12.62,63.62,23.37,19.52,113.35,19.87,12.4,0.16,0,3.54,0.3,17.24,3.87,30.92,27.2,12.69,0.88,17.06,2.98,3.17,1
"3379",1.32,1.32,2.16,1.32,2.08,1.36,1.31,1.32,2.03,2.19,2.16,4.5,2,1.32,5.1,1.34,1.97,2.16,1.32,1.39,1.33,1.33,2,5.39,2.13,1.45,5.1,1.37,2.11,2.19,2,5.1,2.16,1.36,1.33,2.03,1.32,2.06,1.49,2.16,1.34,1.8,1.35,1.42,1.49,4.76,65.44,0.06,125.62,3.97,197.29,11.51,0.89,0.05,78.54,12.91,182.4,14.9,65.76,2.21,18.41,0.11,87.49,5.23,0,14.46,133.09,27.79,68.86,19.79,16.16,29.94,12.62,63.62,23.37,19.52,113.35,19.87,12.4,0.16,0,3.54,0.3,17.24,3.87,30.92,27.2,12.69,0.88,17.06,2.98,3.17,1
"3380",1.32,1.32,2.16,1.32,2.08,1.36,1.31,1.32,2.03,2.19,2.16,4.5,2,1.32,5.1,1.34,1.97,2.16,1.32,1.39,1.33,1.33,2,5.39,2.13,1.45,5.1,1.37,2.11,2.19,2,5.1,2.16,1.36,1.33,2.03,1.32,2.06,1.49,2.16,1.34,1.8,1.35,1.42,1.49,4.76,65.44,0.06,125.62,3.97,197.29,11.51,0.89,0.05,78.54,12.91,182.4,14.9,65.76,2.21,18.41,0.11,87.49,5.23,0,14.46,133.09,27.79,68.86,19.79,16.16,29.94,12.62,63.62,23.37,19.52,113.35,19.87,12.4,0.16,0,3.54,0.3,17.24,3.87,30.92,27.2,12.69,0.88,17.06,2.98,3.17,1
"3381",1.32,1.32,2.16,1.32,2.08,1.36,1.31,1.32,2.03,2.19,2.16,4.5,2,1.32,5.1,1.34,1.97,2.16,1.32,1.39,1.33,1.33,2,5.39,2.13,1.45,5.1,1.37,2.11,2.19,2,5.1,2.16,1.36,1.33,2.03,1.32,2.06,1.49,2.16,1.34,1.8,1.35,1.42,1.49,4.76,65.44,0.06,125.62,3.97,197.29,11.51,0.89,0.05,78.54,12.91,182.4,14.9,65.76,2.21,18.41,0.11,87.49,5.23,0,14.46,133.09,27.79,68.86,19.79,16.16,29.94,12.62,63.62,23.37,19.52,113.35,19.87,12.4,0.16,0,3.54,0.3,17.24,3.87,30.92,27.2,12.69,0.88,17.06,2.98,3.17,1
"3382",1.99,1.96,2.08,1.96,2.03,1.97,1.96,1.96,2,2.04,2.08,1.97,2.07,1.99,2.11,1.99,1.97,2.08,1.99,2.03,1.93,2.01,2.07,2,2,2.07,1.99,2,1.99,2.04,2.07,1.99,2.08,2.04,1.97,1.99,2.01,2,2.08,2.08,1.97,2,1.99,2.03,2.08,1.17,125.92,0.05,57.95,0,184.84,5.18,1.96,0.01,100.42,10.94,127.75,25.83,14.83,0.1,11.66,0.44,9.26,6.52,0,25.29,323.85,21.16,11.23,11.39,4.09,10.39,19.21,41.01,2.84,15.86,8.34,10.84,18.17,0.08,0.02,4.48,12.75,0.3,7.1,78.22,20.89,6.11,1.93,10.14,1.03,1.92,1
"3383",1.99,1.96,2.08,1.96,2.03,1.97,1.96,1.96,2,2.04,2.08,1.97,2.07,1.99,2.11,1.99,1.97,2.08,1.99,2.03,1.93,2.01,2.07,2,2,2.07,1.99,2,1.99,2.04,2.07,1.99,2.08,2.04,1.97,1.99,2.01,2,2.08,2.08,1.97,2,1.99,2.03,2.08,1.17,125.92,0.05,57.95,0,184.84,5.18,1.96,0.01,100.42,10.94,127.75,25.83,14.83,0.1,11.66,0.44,9.26,6.52,0,25.29,323.85,21.16,11.23,11.39,4.09,10.39,19.21,41.01,2.84,15.86,8.34,10.84,18.17,0.08,0.02,4.48,12.75,0.3,7.1,78.22,20.89,6.11,1.93,10.14,1.03,1.92,1
"3384",1.99,1.96,2.08,1.96,2.03,1.97,1.96,1.96,2,2.04,2.08,1.97,2.07,1.99,2.11,1.99,1.97,2.08,1.99,2.03,1.93,2.01,2.07,2,2,2.07,1.99,2,1.99,2.04,2.07,1.99,2.08,2.04,1.97,1.99,2.01,2,2.08,2.08,1.97,2,1.99,2.03,2.08,1.17,125.92,0.05,57.95,0,184.84,5.18,1.96,0.01,100.42,10.94,127.75,25.83,14.83,0.1,11.66,0.44,9.26,6.52,0,25.29,323.85,21.16,11.23,11.39,4.09,10.39,19.21,41.01,2.84,15.86,8.34,10.84,18.17,0.08,0.02,4.48,12.75,0.3,7.1,78.22,20.89,6.11,1.93,10.14,1.03,1.92,1
"3385",1.99,1.96,2.08,1.96,2.03,1.97,1.96,1.96,2,2.04,2.08,1.97,2.07,1.99,2.11,1.99,1.97,2.08,1.99,2.03,1.93,2.01,2.07,2,2,2.07,1.99,2,1.99,2.04,2.07,1.99,2.08,2.04,1.97,1.99,2.01,2,2.08,2.08,1.97,2,1.99,2.03,2.08,1.17,125.92,0.05,57.95,0,184.84,5.18,1.96,0.01,100.42,10.94,127.75,25.83,14.83,0.1,11.66,0.44,9.26,6.52,0,25.29,323.85,21.16,11.23,11.39,4.09,10.39,19.21,41.01,2.84,15.86,8.34,10.84,18.17,0.08,0.02,4.48,12.75,0.3,7.1,78.22,20.89,6.11,1.93,10.14,1.03,1.92,1
"3386",1.99,1.96,2.08,1.96,2.03,1.97,1.96,1.96,2,2.04,2.08,1.97,2.07,1.99,2.11,1.99,1.97,2.08,1.99,2.03,1.93,2.01,2.07,2,2,2.07,1.99,2,1.99,2.04,2.07,1.99,2.08,2.04,1.97,1.99,2.01,2,2.08,2.08,1.97,2,1.99,2.03,2.08,1.17,125.92,0.05,57.95,0,184.84,5.18,1.96,0.01,100.42,10.94,127.75,25.83,14.83,0.1,11.66,0.44,9.26,6.52,0,25.29,323.85,21.16,11.23,11.39,4.09,10.39,19.21,41.01,2.84,15.86,8.34,10.84,18.17,0.08,0.02,4.48,12.75,0.3,7.1,78.22,20.89,6.11,1.93,10.14,1.03,1.92,1
"3387",1.99,1.96,2.08,1.96,2.03,1.97,1.96,1.96,2,2.04,2.08,1.97,2.07,1.99,2.11,1.99,1.97,2.08,1.99,2.03,1.93,2.01,2.07,2,2,2.07,1.99,2,1.99,2.04,2.07,1.99,2.08,2.04,1.97,1.99,2.01,2,2.08,2.08,1.97,2,1.99,2.03,2.08,1.17,125.92,0.05,57.95,0,184.84,5.18,1.96,0.01,100.42,10.94,127.75,25.83,14.83,0.1,11.66,0.44,9.26,6.52,0,25.29,323.85,21.16,11.23,11.39,4.09,10.39,19.21,41.01,2.84,15.86,8.34,10.84,18.17,0.08,0.02,4.48,12.75,0.3,7.1,78.22,20.89,6.11,1.93,10.14,1.03,1.92,1
"3388",1.99,1.96,2.08,1.96,2.03,1.97,1.96,1.96,2,2.04,2.08,1.97,2.07,1.99,2.11,1.99,1.97,2.08,1.99,2.03,1.93,2.01,2.07,2,2,2.07,1.99,2,1.99,2.04,2.07,1.99,2.08,2.04,1.97,1.99,2.01,2,2.08,2.08,1.97,2,1.99,2.03,2.08,1.17,125.92,0.05,57.95,0,184.84,5.18,1.96,0.01,100.42,10.94,127.75,25.83,14.83,0.1,11.66,0.44,9.26,6.52,0,25.29,323.85,21.16,11.23,11.39,4.09,10.39,19.21,41.01,2.84,15.86,8.34,10.84,18.17,0.08,0.02,4.48,12.75,0.3,7.1,78.22,20.89,6.11,1.93,10.14,1.03,1.92,1
"3389",1.99,1.96,2.08,1.96,2.03,1.97,1.96,1.96,2,2.04,2.08,1.97,2.07,1.99,2.11,1.99,1.97,2.08,1.99,2.03,1.93,2.01,2.07,2,2,2.07,1.99,2,1.99,2.04,2.07,1.99,2.08,2.04,1.97,1.99,2.01,2,2.08,2.08,1.97,2,1.99,2.03,2.08,1.17,125.92,0.05,57.95,0,184.84,5.18,1.96,0.01,100.42,10.94,127.75,25.83,14.83,0.1,11.66,0.44,9.26,6.52,0,25.29,323.85,21.16,11.23,11.39,4.09,10.39,19.21,41.01,2.84,15.86,8.34,10.84,18.17,0.08,0.02,4.48,12.75,0.3,7.1,78.22,20.89,6.11,1.93,10.14,1.03,1.92,1
"3390",1.99,1.96,2.08,1.96,2.03,1.97,1.96,1.96,2,2.04,2.08,1.97,2.07,1.99,2.11,1.99,1.97,2.08,1.99,2.03,1.93,2.01,2.07,2,2,2.07,1.99,2,1.99,2.04,2.07,1.99,2.08,2.04,1.97,1.99,2.01,2,2.08,2.08,1.97,2,1.99,2.03,2.08,1.17,125.92,0.05,57.95,0,184.84,5.18,1.96,0.01,100.42,10.94,127.75,25.83,14.83,0.1,11.66,0.44,9.26,6.52,0,25.29,323.85,21.16,11.23,11.39,4.09,10.39,19.21,41.01,2.84,15.86,8.34,10.84,18.17,0.08,0.02,4.48,12.75,0.3,7.1,78.22,20.89,6.11,1.93,10.14,1.03,1.92,1
