"","ANAPC5.cn","ARHGEF7.cn","ATP6V1B2.cn","C1orf31.cn","CCDC144B.cn","CTH.cn","DDX17.cn","DHX15.cn","DYNC1H1.cn","EP300.cn","GANC.cn","GPATCH3.cn","GPATCH8.cn","GTPBP1.cn","HSPA4L.cn","LOC644961.cn","LOC645249.cn","LRRC58.cn","MAOA.cn","MIR1976.cn","MMAB.cn","MVK.cn","MYCBP2.cn","NUDT3.cn","OR11H2.cn","OR4K1.cn","OR4K2.cn","OR4K5.cn","OR4M1.cn","OR4N2.cn","OR4Q3.cn","PAN3.cn","PBK.cn","PEAK1.cn","PLK2.cn","PPP1R10.cn","PSMD9.cn","RCBTB1.cn","SDK1.cn","SERPINB7.cn","SFN.cn","SNRPA1.cn","SOS2.cn","ST14.cn","TCEANC.cn","TEP1.cn","TMEM110.cn","TPI1.cn","TPP2.cn","TUBGCP3.cn","UNC5D.cn","ZNF264.cn","ZNF512B.cn","ALDOA.rna","ANAPC5.rna","ARHGEF7.rna","ATP6V1B2.rna","BAZ2A.rna","C12orf48.rna","C1orf31.rna","CARHSP1.rna","CD63.rna","CDX1.rna","CRAMP1L.rna","CTH.rna","DDX17.rna","DHX15.rna","DYNC1H1.rna","EP300.rna","FBXO41.rna","GANC.rna","GPATCH3.rna","GPATCH8.rna","GTPBP1.rna","HSPA4L.rna","IGIP.rna","LCLAT1.rna","LOC645249.rna","LRRC58.rna","MAOA.rna","MMAB.rna","MVK.rna","MYCBP2.rna","NUDT16L1.rna","NUDT3.rna","PAN2.rna","PAN3.rna","PBK.rna","PEAK1.rna","PLK2.rna","PPP1R10.rna","PSMD9.rna","RCBTB1.rna","RIF1.rna","SDK1.rna","SERPINB7.rna","SMARCC2.rna","SNRPA1.rna","SOS2.rna","ST14.rna","TCEANC.rna","TEP1.rna","TMEM110.rna","TPI1.rna","TPP2.rna","TUBGCP3.rna","UNKL.rna","VPS37C.rna","ZNF264.rna","ZNF512B.rna"
"2708",2.11,2.1,1.37,2.07,1.44,2.07,2.01,2.03,2.06,2.1,2.06,1.48,2.1,2.01,2.06,1.48,2.04,2.73,1.32,1.48,2.04,2.04,2.11,1.35,1.39,1.39,1.39,1.39,1.39,1.39,1.39,2.03,1.31,2.06,2,1.33,2.11,2.08,2.03,1.39,1.48,2.06,2.06,2.06,1.32,1.39,1.35,2.06,2.1,2.1,1.3,2.19,2.25,1328.31,63.08,18.24,16.36,33.46,3.51,30.5,45.5,1242.54,0,8.3,0.57,174.48,79.69,19.09,10.12,14.11,7.58,3.19,11.33,24.39,5.66,5.16,5.19,2.88,11.38,21.76,7.25,17.2,9.47,31.64,4.88,12.48,16.38,2.55,3.3,40.1,18.52,19.86,5.78,3.22,0.08,33.44,37.25,35.21,11.81,301.7,0.97,11.61,2.82,527.97,10.36,6.87,6.34,21.23,3.29,7.19
"2709",2.11,2.1,1.37,2.07,1.44,2.07,2.01,2.03,2.06,2.1,2.06,1.48,2.1,2.01,2.06,1.48,2.04,2.73,1.32,1.48,2.04,2.04,2.11,1.35,1.39,1.39,1.39,1.39,1.39,1.39,1.39,2.03,1.31,2.06,2,1.33,2.11,2.08,2.03,1.39,1.48,2.06,2.06,2.06,1.32,1.39,1.35,2.06,2.1,2.1,1.3,2.19,2.25,1328.31,63.08,18.24,16.36,33.46,3.51,30.5,45.5,1242.54,0,8.3,0.57,174.48,79.69,19.09,10.12,14.11,7.58,3.19,11.33,24.39,5.66,5.16,5.19,2.88,11.38,21.76,7.25,17.2,9.47,31.64,4.88,12.48,16.38,2.55,3.3,40.1,18.52,19.86,5.78,3.22,0.08,33.44,37.25,35.21,11.81,301.7,0.97,11.61,2.82,527.97,10.36,6.87,6.34,21.23,3.29,7.19
"2710",2.11,2.1,1.37,2.07,1.44,2.07,2.01,2.03,2.06,2.1,2.06,1.48,2.1,2.01,2.06,1.48,2.04,2.73,1.32,1.48,2.04,2.04,2.11,1.35,1.39,1.39,1.39,1.39,1.39,1.39,1.39,2.03,1.31,2.06,2,1.33,2.11,2.08,2.03,1.39,1.48,2.06,2.06,2.06,1.32,1.39,1.35,2.06,2.1,2.1,1.3,2.19,2.25,1328.31,63.08,18.24,16.36,33.46,3.51,30.5,45.5,1242.54,0,8.3,0.57,174.48,79.69,19.09,10.12,14.11,7.58,3.19,11.33,24.39,5.66,5.16,5.19,2.88,11.38,21.76,7.25,17.2,9.47,31.64,4.88,12.48,16.38,2.55,3.3,40.1,18.52,19.86,5.78,3.22,0.08,33.44,37.25,35.21,11.81,301.7,0.97,11.61,2.82,527.97,10.36,6.87,6.34,21.23,3.29,7.19
"2711",2.11,2.1,1.37,2.07,1.44,2.07,2.01,2.03,2.06,2.1,2.06,1.48,2.1,2.01,2.06,1.48,2.04,2.73,1.32,1.48,2.04,2.04,2.11,1.35,1.39,1.39,1.39,1.39,1.39,1.39,1.39,2.03,1.31,2.06,2,1.33,2.11,2.08,2.03,1.39,1.48,2.06,2.06,2.06,1.32,1.39,1.35,2.06,2.1,2.1,1.3,2.19,2.25,1328.31,63.08,18.24,16.36,33.46,3.51,30.5,45.5,1242.54,0,8.3,0.57,174.48,79.69,19.09,10.12,14.11,7.58,3.19,11.33,24.39,5.66,5.16,5.19,2.88,11.38,21.76,7.25,17.2,9.47,31.64,4.88,12.48,16.38,2.55,3.3,40.1,18.52,19.86,5.78,3.22,0.08,33.44,37.25,35.21,11.81,301.7,0.97,11.61,2.82,527.97,10.36,6.87,6.34,21.23,3.29,7.19
"2712",2.11,2.1,1.37,2.07,1.44,2.07,2.01,2.03,2.06,2.1,2.06,1.48,2.1,2.01,2.06,1.48,2.04,2.73,1.32,1.48,2.04,2.04,2.11,1.35,1.39,1.39,1.39,1.39,1.39,1.39,1.39,2.03,1.31,2.06,2,1.33,2.11,2.08,2.03,1.39,1.48,2.06,2.06,2.06,1.32,1.39,1.35,2.06,2.1,2.1,1.3,2.19,2.25,1328.31,63.08,18.24,16.36,33.46,3.51,30.5,45.5,1242.54,0,8.3,0.57,174.48,79.69,19.09,10.12,14.11,7.58,3.19,11.33,24.39,5.66,5.16,5.19,2.88,11.38,21.76,7.25,17.2,9.47,31.64,4.88,12.48,16.38,2.55,3.3,40.1,18.52,19.86,5.78,3.22,0.08,33.44,37.25,35.21,11.81,301.7,0.97,11.61,2.82,527.97,10.36,6.87,6.34,21.23,3.29,7.19
"2713",2.11,2.1,1.37,2.07,1.44,2.07,2.01,2.03,2.06,2.1,2.06,1.48,2.1,2.01,2.06,1.48,2.04,2.73,1.32,1.48,2.04,2.04,2.11,1.35,1.39,1.39,1.39,1.39,1.39,1.39,1.39,2.03,1.31,2.06,2,1.33,2.11,2.08,2.03,1.39,1.48,2.06,2.06,2.06,1.32,1.39,1.35,2.06,2.1,2.1,1.3,2.19,2.25,1328.31,63.08,18.24,16.36,33.46,3.51,30.5,45.5,1242.54,0,8.3,0.57,174.48,79.69,19.09,10.12,14.11,7.58,3.19,11.33,24.39,5.66,5.16,5.19,2.88,11.38,21.76,7.25,17.2,9.47,31.64,4.88,12.48,16.38,2.55,3.3,40.1,18.52,19.86,5.78,3.22,0.08,33.44,37.25,35.21,11.81,301.7,0.97,11.61,2.82,527.97,10.36,6.87,6.34,21.23,3.29,7.19
"2714",2.11,2.1,1.37,2.07,1.44,2.07,2.01,2.03,2.06,2.1,2.06,1.48,2.1,2.01,2.06,1.48,2.04,2.73,1.32,1.48,2.04,2.04,2.11,1.35,1.39,1.39,1.39,1.39,1.39,1.39,1.39,2.03,1.31,2.06,2,1.33,2.11,2.08,2.03,1.39,1.48,2.06,2.06,2.06,1.32,1.39,1.35,2.06,2.1,2.1,1.3,2.19,2.25,1328.31,63.08,18.24,16.36,33.46,3.51,30.5,45.5,1242.54,0,8.3,0.57,174.48,79.69,19.09,10.12,14.11,7.58,3.19,11.33,24.39,5.66,5.16,5.19,2.88,11.38,21.76,7.25,17.2,9.47,31.64,4.88,12.48,16.38,2.55,3.3,40.1,18.52,19.86,5.78,3.22,0.08,33.44,37.25,35.21,11.81,301.7,0.97,11.61,2.82,527.97,10.36,6.87,6.34,21.23,3.29,7.19
"2715",2.11,2.1,1.37,2.07,1.44,2.07,2.01,2.03,2.06,2.1,2.06,1.48,2.1,2.01,2.06,1.48,2.04,2.73,1.32,1.48,2.04,2.04,2.11,1.35,1.39,1.39,1.39,1.39,1.39,1.39,1.39,2.03,1.31,2.06,2,1.33,2.11,2.08,2.03,1.39,1.48,2.06,2.06,2.06,1.32,1.39,1.35,2.06,2.1,2.1,1.3,2.19,2.25,1328.31,63.08,18.24,16.36,33.46,3.51,30.5,45.5,1242.54,0,8.3,0.57,174.48,79.69,19.09,10.12,14.11,7.58,3.19,11.33,24.39,5.66,5.16,5.19,2.88,11.38,21.76,7.25,17.2,9.47,31.64,4.88,12.48,16.38,2.55,3.3,40.1,18.52,19.86,5.78,3.22,0.08,33.44,37.25,35.21,11.81,301.7,0.97,11.61,2.82,527.97,10.36,6.87,6.34,21.23,3.29,7.19
"2716",2.11,2.1,1.37,2.07,1.44,2.07,2.01,2.03,2.06,2.1,2.06,1.48,2.1,2.01,2.06,1.48,2.04,2.73,1.32,1.48,2.04,2.04,2.11,1.35,1.39,1.39,1.39,1.39,1.39,1.39,1.39,2.03,1.31,2.06,2,1.33,2.11,2.08,2.03,1.39,1.48,2.06,2.06,2.06,1.32,1.39,1.35,2.06,2.1,2.1,1.3,2.19,2.25,1328.31,63.08,18.24,16.36,33.46,3.51,30.5,45.5,1242.54,0,8.3,0.57,174.48,79.69,19.09,10.12,14.11,7.58,3.19,11.33,24.39,5.66,5.16,5.19,2.88,11.38,21.76,7.25,17.2,9.47,31.64,4.88,12.48,16.38,2.55,3.3,40.1,18.52,19.86,5.78,3.22,0.08,33.44,37.25,35.21,11.81,301.7,0.97,11.61,2.82,527.97,10.36,6.87,6.34,21.23,3.29,7.19
"2717",2.11,2.1,1.37,2.07,1.44,2.07,2.01,2.03,2.06,2.1,2.06,1.48,2.1,2.01,2.06,1.48,2.04,2.73,1.32,1.48,2.04,2.04,2.11,1.35,1.39,1.39,1.39,1.39,1.39,1.39,1.39,2.03,1.31,2.06,2,1.33,2.11,2.08,2.03,1.39,1.48,2.06,2.06,2.06,1.32,1.39,1.35,2.06,2.1,2.1,1.3,2.19,2.25,1328.31,63.08,18.24,16.36,33.46,3.51,30.5,45.5,1242.54,0,8.3,0.57,174.48,79.69,19.09,10.12,14.11,7.58,3.19,11.33,24.39,5.66,5.16,5.19,2.88,11.38,21.76,7.25,17.2,9.47,31.64,4.88,12.48,16.38,2.55,3.3,40.1,18.52,19.86,5.78,3.22,0.08,33.44,37.25,35.21,11.81,301.7,0.97,11.61,2.82,527.97,10.36,6.87,6.34,21.23,3.29,7.19
"2718",2.11,2.1,1.37,2.07,1.44,2.07,2.01,2.03,2.06,2.1,2.06,1.48,2.1,2.01,2.06,1.48,2.04,2.73,1.32,1.48,2.04,2.04,2.11,1.35,1.39,1.39,1.39,1.39,1.39,1.39,1.39,2.03,1.31,2.06,2,1.33,2.11,2.08,2.03,1.39,1.48,2.06,2.06,2.06,1.32,1.39,1.35,2.06,2.1,2.1,1.3,2.19,2.25,1328.31,63.08,18.24,16.36,33.46,3.51,30.5,45.5,1242.54,0,8.3,0.57,174.48,79.69,19.09,10.12,14.11,7.58,3.19,11.33,24.39,5.66,5.16,5.19,2.88,11.38,21.76,7.25,17.2,9.47,31.64,4.88,12.48,16.38,2.55,3.3,40.1,18.52,19.86,5.78,3.22,0.08,33.44,37.25,35.21,11.81,301.7,0.97,11.61,2.82,527.97,10.36,6.87,6.34,21.23,3.29,7.19
"2719",2.11,2.1,1.37,2.07,1.44,2.07,2.01,2.03,2.06,2.1,2.06,1.48,2.1,2.01,2.06,1.48,2.04,2.73,1.32,1.48,2.04,2.04,2.11,1.35,1.39,1.39,1.39,1.39,1.39,1.39,1.39,2.03,1.31,2.06,2,1.33,2.11,2.08,2.03,1.39,1.48,2.06,2.06,2.06,1.32,1.39,1.35,2.06,2.1,2.1,1.3,2.19,2.25,1328.31,63.08,18.24,16.36,33.46,3.51,30.5,45.5,1242.54,0,8.3,0.57,174.48,79.69,19.09,10.12,14.11,7.58,3.19,11.33,24.39,5.66,5.16,5.19,2.88,11.38,21.76,7.25,17.2,9.47,31.64,4.88,12.48,16.38,2.55,3.3,40.1,18.52,19.86,5.78,3.22,0.08,33.44,37.25,35.21,11.81,301.7,0.97,11.61,2.82,527.97,10.36,6.87,6.34,21.23,3.29,7.19
"2720",2.11,2.1,1.37,2.07,1.44,2.07,2.01,2.03,2.06,2.1,2.06,1.48,2.1,2.01,2.06,1.48,2.04,2.73,1.32,1.48,2.04,2.04,2.11,1.35,1.39,1.39,1.39,1.39,1.39,1.39,1.39,2.03,1.31,2.06,2,1.33,2.11,2.08,2.03,1.39,1.48,2.06,2.06,2.06,1.32,1.39,1.35,2.06,2.1,2.1,1.3,2.19,2.25,1328.31,63.08,18.24,16.36,33.46,3.51,30.5,45.5,1242.54,0,8.3,0.57,174.48,79.69,19.09,10.12,14.11,7.58,3.19,11.33,24.39,5.66,5.16,5.19,2.88,11.38,21.76,7.25,17.2,9.47,31.64,4.88,12.48,16.38,2.55,3.3,40.1,18.52,19.86,5.78,3.22,0.08,33.44,37.25,35.21,11.81,301.7,0.97,11.61,2.82,527.97,10.36,6.87,6.34,21.23,3.29,7.19
"2721",2.11,2.1,1.37,2.07,1.44,2.07,2.01,2.03,2.06,2.1,2.06,1.48,2.1,2.01,2.06,1.48,2.04,2.73,1.32,1.48,2.04,2.04,2.11,1.35,1.39,1.39,1.39,1.39,1.39,1.39,1.39,2.03,1.31,2.06,2,1.33,2.11,2.08,2.03,1.39,1.48,2.06,2.06,2.06,1.32,1.39,1.35,2.06,2.1,2.1,1.3,2.19,2.25,1328.31,63.08,18.24,16.36,33.46,3.51,30.5,45.5,1242.54,0,8.3,0.57,174.48,79.69,19.09,10.12,14.11,7.58,3.19,11.33,24.39,5.66,5.16,5.19,2.88,11.38,21.76,7.25,17.2,9.47,31.64,4.88,12.48,16.38,2.55,3.3,40.1,18.52,19.86,5.78,3.22,0.08,33.44,37.25,35.21,11.81,301.7,0.97,11.61,2.82,527.97,10.36,6.87,6.34,21.23,3.29,7.19
"2722",2.11,2.1,1.37,2.07,1.44,2.07,2.01,2.03,2.06,2.1,2.06,1.48,2.1,2.01,2.06,1.48,2.04,2.73,1.32,1.48,2.04,2.04,2.11,1.35,1.39,1.39,1.39,1.39,1.39,1.39,1.39,2.03,1.31,2.06,2,1.33,2.11,2.08,2.03,1.39,1.48,2.06,2.06,2.06,1.32,1.39,1.35,2.06,2.1,2.1,1.3,2.19,2.25,1328.31,63.08,18.24,16.36,33.46,3.51,30.5,45.5,1242.54,0,8.3,0.57,174.48,79.69,19.09,10.12,14.11,7.58,3.19,11.33,24.39,5.66,5.16,5.19,2.88,11.38,21.76,7.25,17.2,9.47,31.64,4.88,12.48,16.38,2.55,3.3,40.1,18.52,19.86,5.78,3.22,0.08,33.44,37.25,35.21,11.81,301.7,0.97,11.61,2.82,527.97,10.36,6.87,6.34,21.23,3.29,7.19
"2723",2.11,2.1,1.37,2.07,1.44,2.07,2.01,2.03,2.06,2.1,2.06,1.48,2.1,2.01,2.06,1.48,2.04,2.73,1.32,1.48,2.04,2.04,2.11,1.35,1.39,1.39,1.39,1.39,1.39,1.39,1.39,2.03,1.31,2.06,2,1.33,2.11,2.08,2.03,1.39,1.48,2.06,2.06,2.06,1.32,1.39,1.35,2.06,2.1,2.1,1.3,2.19,2.25,1328.31,63.08,18.24,16.36,33.46,3.51,30.5,45.5,1242.54,0,8.3,0.57,174.48,79.69,19.09,10.12,14.11,7.58,3.19,11.33,24.39,5.66,5.16,5.19,2.88,11.38,21.76,7.25,17.2,9.47,31.64,4.88,12.48,16.38,2.55,3.3,40.1,18.52,19.86,5.78,3.22,0.08,33.44,37.25,35.21,11.81,301.7,0.97,11.61,2.82,527.97,10.36,6.87,6.34,21.23,3.29,7.19
"2724",2.11,2.1,1.37,2.07,1.44,2.07,2.01,2.03,2.06,2.1,2.06,1.48,2.1,2.01,2.06,1.48,2.04,2.73,1.32,1.48,2.04,2.04,2.11,1.35,1.39,1.39,1.39,1.39,1.39,1.39,1.39,2.03,1.31,2.06,2,1.33,2.11,2.08,2.03,1.39,1.48,2.06,2.06,2.06,1.32,1.39,1.35,2.06,2.1,2.1,1.3,2.19,2.25,1328.31,63.08,18.24,16.36,33.46,3.51,30.5,45.5,1242.54,0,8.3,0.57,174.48,79.69,19.09,10.12,14.11,7.58,3.19,11.33,24.39,5.66,5.16,5.19,2.88,11.38,21.76,7.25,17.2,9.47,31.64,4.88,12.48,16.38,2.55,3.3,40.1,18.52,19.86,5.78,3.22,0.08,33.44,37.25,35.21,11.81,301.7,0.97,11.61,2.82,527.97,10.36,6.87,6.34,21.23,3.29,7.19
"2784",1.19,1.16,1.17,2.06,1.18,2.07,2.04,2.07,1.17,2.04,2.06,2.07,2.04,2.04,1.13,2.07,2.06,2.04,1.12,2.07,1.15,1.15,2.06,1.13,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.04,1.11,3.76,1.09,1.11,1.19,2.07,2.06,1.15,2.07,4.69,2.06,3.05,1.12,2.06,2.04,2.01,1.55,1.16,2.07,2.13,2.07,1502.57,34.49,7.4,13.78,10.87,4.23,24.92,53.44,648.92,0.04,7.25,3,128.24,96.7,18.51,15.98,0.29,7.37,8.45,9.83,19.74,0.36,3.42,5.27,7.07,9.06,11.12,4.78,10.77,7.32,26.64,6.34,7.9,11.9,9.27,2.39,23.31,12.67,14.07,7.84,3.25,0.05,0.34,11.35,52.22,9.76,555.5,0.78,19.14,5.96,649.63,8,5.32,3.9,22.18,2.68,0.9
"2785",1.19,1.16,1.17,2.06,1.18,2.07,2.04,2.07,1.17,2.04,2.06,2.07,2.04,2.04,1.13,2.07,2.06,2.04,1.12,2.07,1.15,1.15,2.06,1.13,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.04,1.11,3.76,1.09,1.11,1.19,2.07,2.06,1.15,2.07,4.69,2.06,3.05,1.12,2.06,2.04,2.01,1.55,1.16,2.07,2.13,2.07,1502.57,34.49,7.4,13.78,10.87,4.23,24.92,53.44,648.92,0.04,7.25,3,128.24,96.7,18.51,15.98,0.29,7.37,8.45,9.83,19.74,0.36,3.42,5.27,7.07,9.06,11.12,4.78,10.77,7.32,26.64,6.34,7.9,11.9,9.27,2.39,23.31,12.67,14.07,7.84,3.25,0.05,0.34,11.35,52.22,9.76,555.5,0.78,19.14,5.96,649.63,8,5.32,3.9,22.18,2.68,0.9
"2786",1.19,1.16,1.17,2.06,1.18,2.07,2.04,2.07,1.17,2.04,2.06,2.07,2.04,2.04,1.13,2.07,2.06,2.04,1.12,2.07,1.15,1.15,2.06,1.13,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.04,1.11,3.76,1.09,1.11,1.19,2.07,2.06,1.15,2.07,4.69,2.06,3.05,1.12,2.06,2.04,2.01,1.55,1.16,2.07,2.13,2.07,1502.57,34.49,7.4,13.78,10.87,4.23,24.92,53.44,648.92,0.04,7.25,3,128.24,96.7,18.51,15.98,0.29,7.37,8.45,9.83,19.74,0.36,3.42,5.27,7.07,9.06,11.12,4.78,10.77,7.32,26.64,6.34,7.9,11.9,9.27,2.39,23.31,12.67,14.07,7.84,3.25,0.05,0.34,11.35,52.22,9.76,555.5,0.78,19.14,5.96,649.63,8,5.32,3.9,22.18,2.68,0.9
"2787",1.19,1.16,1.17,2.06,1.18,2.07,2.04,2.07,1.17,2.04,2.06,2.07,2.04,2.04,1.13,2.07,2.06,2.04,1.12,2.07,1.15,1.15,2.06,1.13,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.04,1.11,3.76,1.09,1.11,1.19,2.07,2.06,1.15,2.07,4.69,2.06,3.05,1.12,2.06,2.04,2.01,1.55,1.16,2.07,2.13,2.07,1502.57,34.49,7.4,13.78,10.87,4.23,24.92,53.44,648.92,0.04,7.25,3,128.24,96.7,18.51,15.98,0.29,7.37,8.45,9.83,19.74,0.36,3.42,5.27,7.07,9.06,11.12,4.78,10.77,7.32,26.64,6.34,7.9,11.9,9.27,2.39,23.31,12.67,14.07,7.84,3.25,0.05,0.34,11.35,52.22,9.76,555.5,0.78,19.14,5.96,649.63,8,5.32,3.9,22.18,2.68,0.9
"2788",1.19,1.16,1.17,2.06,1.18,2.07,2.04,2.07,1.17,2.04,2.06,2.07,2.04,2.04,1.13,2.07,2.06,2.04,1.12,2.07,1.15,1.15,2.06,1.13,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.04,1.11,3.76,1.09,1.11,1.19,2.07,2.06,1.15,2.07,4.69,2.06,3.05,1.12,2.06,2.04,2.01,1.55,1.16,2.07,2.13,2.07,1502.57,34.49,7.4,13.78,10.87,4.23,24.92,53.44,648.92,0.04,7.25,3,128.24,96.7,18.51,15.98,0.29,7.37,8.45,9.83,19.74,0.36,3.42,5.27,7.07,9.06,11.12,4.78,10.77,7.32,26.64,6.34,7.9,11.9,9.27,2.39,23.31,12.67,14.07,7.84,3.25,0.05,0.34,11.35,52.22,9.76,555.5,0.78,19.14,5.96,649.63,8,5.32,3.9,22.18,2.68,0.9
"2789",1.19,1.16,1.17,2.06,1.18,2.07,2.04,2.07,1.17,2.04,2.06,2.07,2.04,2.04,1.13,2.07,2.06,2.04,1.12,2.07,1.15,1.15,2.06,1.13,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.04,1.11,3.76,1.09,1.11,1.19,2.07,2.06,1.15,2.07,4.69,2.06,3.05,1.12,2.06,2.04,2.01,1.55,1.16,2.07,2.13,2.07,1502.57,34.49,7.4,13.78,10.87,4.23,24.92,53.44,648.92,0.04,7.25,3,128.24,96.7,18.51,15.98,0.29,7.37,8.45,9.83,19.74,0.36,3.42,5.27,7.07,9.06,11.12,4.78,10.77,7.32,26.64,6.34,7.9,11.9,9.27,2.39,23.31,12.67,14.07,7.84,3.25,0.05,0.34,11.35,52.22,9.76,555.5,0.78,19.14,5.96,649.63,8,5.32,3.9,22.18,2.68,0.9
"2790",1.19,1.16,1.17,2.06,1.18,2.07,2.04,2.07,1.17,2.04,2.06,2.07,2.04,2.04,1.13,2.07,2.06,2.04,1.12,2.07,1.15,1.15,2.06,1.13,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.04,1.11,3.76,1.09,1.11,1.19,2.07,2.06,1.15,2.07,4.69,2.06,3.05,1.12,2.06,2.04,2.01,1.55,1.16,2.07,2.13,2.07,1502.57,34.49,7.4,13.78,10.87,4.23,24.92,53.44,648.92,0.04,7.25,3,128.24,96.7,18.51,15.98,0.29,7.37,8.45,9.83,19.74,0.36,3.42,5.27,7.07,9.06,11.12,4.78,10.77,7.32,26.64,6.34,7.9,11.9,9.27,2.39,23.31,12.67,14.07,7.84,3.25,0.05,0.34,11.35,52.22,9.76,555.5,0.78,19.14,5.96,649.63,8,5.32,3.9,22.18,2.68,0.9
"2791",1.19,1.16,1.17,2.06,1.18,2.07,2.04,2.07,1.17,2.04,2.06,2.07,2.04,2.04,1.13,2.07,2.06,2.04,1.12,2.07,1.15,1.15,2.06,1.13,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.04,1.11,3.76,1.09,1.11,1.19,2.07,2.06,1.15,2.07,4.69,2.06,3.05,1.12,2.06,2.04,2.01,1.55,1.16,2.07,2.13,2.07,1502.57,34.49,7.4,13.78,10.87,4.23,24.92,53.44,648.92,0.04,7.25,3,128.24,96.7,18.51,15.98,0.29,7.37,8.45,9.83,19.74,0.36,3.42,5.27,7.07,9.06,11.12,4.78,10.77,7.32,26.64,6.34,7.9,11.9,9.27,2.39,23.31,12.67,14.07,7.84,3.25,0.05,0.34,11.35,52.22,9.76,555.5,0.78,19.14,5.96,649.63,8,5.32,3.9,22.18,2.68,0.9
"2792",1.19,1.16,1.17,2.06,1.18,2.07,2.04,2.07,1.17,2.04,2.06,2.07,2.04,2.04,1.13,2.07,2.06,2.04,1.12,2.07,1.15,1.15,2.06,1.13,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.04,1.11,3.76,1.09,1.11,1.19,2.07,2.06,1.15,2.07,4.69,2.06,3.05,1.12,2.06,2.04,2.01,1.55,1.16,2.07,2.13,2.07,1502.57,34.49,7.4,13.78,10.87,4.23,24.92,53.44,648.92,0.04,7.25,3,128.24,96.7,18.51,15.98,0.29,7.37,8.45,9.83,19.74,0.36,3.42,5.27,7.07,9.06,11.12,4.78,10.77,7.32,26.64,6.34,7.9,11.9,9.27,2.39,23.31,12.67,14.07,7.84,3.25,0.05,0.34,11.35,52.22,9.76,555.5,0.78,19.14,5.96,649.63,8,5.32,3.9,22.18,2.68,0.9
"2793",1.19,1.16,1.17,2.06,1.18,2.07,2.04,2.07,1.17,2.04,2.06,2.07,2.04,2.04,1.13,2.07,2.06,2.04,1.12,2.07,1.15,1.15,2.06,1.13,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.04,1.11,3.76,1.09,1.11,1.19,2.07,2.06,1.15,2.07,4.69,2.06,3.05,1.12,2.06,2.04,2.01,1.55,1.16,2.07,2.13,2.07,1502.57,34.49,7.4,13.78,10.87,4.23,24.92,53.44,648.92,0.04,7.25,3,128.24,96.7,18.51,15.98,0.29,7.37,8.45,9.83,19.74,0.36,3.42,5.27,7.07,9.06,11.12,4.78,10.77,7.32,26.64,6.34,7.9,11.9,9.27,2.39,23.31,12.67,14.07,7.84,3.25,0.05,0.34,11.35,52.22,9.76,555.5,0.78,19.14,5.96,649.63,8,5.32,3.9,22.18,2.68,0.9
"2794",1.19,1.16,1.17,2.06,1.18,2.07,2.04,2.07,1.17,2.04,2.06,2.07,2.04,2.04,1.13,2.07,2.06,2.04,1.12,2.07,1.15,1.15,2.06,1.13,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.04,1.11,3.76,1.09,1.11,1.19,2.07,2.06,1.15,2.07,4.69,2.06,3.05,1.12,2.06,2.04,2.01,1.55,1.16,2.07,2.13,2.07,1502.57,34.49,7.4,13.78,10.87,4.23,24.92,53.44,648.92,0.04,7.25,3,128.24,96.7,18.51,15.98,0.29,7.37,8.45,9.83,19.74,0.36,3.42,5.27,7.07,9.06,11.12,4.78,10.77,7.32,26.64,6.34,7.9,11.9,9.27,2.39,23.31,12.67,14.07,7.84,3.25,0.05,0.34,11.35,52.22,9.76,555.5,0.78,19.14,5.96,649.63,8,5.32,3.9,22.18,2.68,0.9
"2795",1.19,1.16,1.17,2.06,1.18,2.07,2.04,2.07,1.17,2.04,2.06,2.07,2.04,2.04,1.13,2.07,2.06,2.04,1.12,2.07,1.15,1.15,2.06,1.13,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.04,1.11,3.76,1.09,1.11,1.19,2.07,2.06,1.15,2.07,4.69,2.06,3.05,1.12,2.06,2.04,2.01,1.55,1.16,2.07,2.13,2.07,1502.57,34.49,7.4,13.78,10.87,4.23,24.92,53.44,648.92,0.04,7.25,3,128.24,96.7,18.51,15.98,0.29,7.37,8.45,9.83,19.74,0.36,3.42,5.27,7.07,9.06,11.12,4.78,10.77,7.32,26.64,6.34,7.9,11.9,9.27,2.39,23.31,12.67,14.07,7.84,3.25,0.05,0.34,11.35,52.22,9.76,555.5,0.78,19.14,5.96,649.63,8,5.32,3.9,22.18,2.68,0.9
